,time,customer_id,location,delta
44319,09:20:00,6168,spices,12
44320,09:21:00,6145,spices,2
44321,09:21:00,6152,drinks,7
44322,09:21:00,6153,fruit,1
44323,09:21:00,6156,spices,5
44324,09:21:00,6159,fruit,1
44325,09:21:00,6161,dairy,1
44326,09:21:00,6162,spices,2
44327,09:21:00,6164,spices,2
44328,09:21:00,6166,dairy,2
44329,09:21:00,6167,dairy,1
44330,09:21:00,6168,spices,11
44331,09:21:00,6169,fruit,3
44332,09:21:00,6170,fruit,1
44333,09:22:00,6145,spices,1
44334,09:22:00,6152,drinks,6
44335,09:22:00,6153,drinks,2
44336,09:22:00,6156,spices,4
44337,09:22:00,6159,dairy,1
44338,09:22:00,6161,drinks,2
44339,09:22:00,6162,spices,1
44340,09:22:00,6164,spices,1
44341,09:22:00,6166,dairy,1
44342,09:22:00,6167,fruit,8
44343,09:22:00,6168,spices,10
44344,09:22:00,6169,fruit,2
44345,09:22:00,6170,dairy,1
44346,09:22:00,6171,spices,3
44347,09:22:00,6172,dairy,1
44348,09:22:00,6173,fruit,1
44349,09:23:00,6145,drinks,1
44350,09:23:00,6152,drinks,5
44351,09:23:00,6153,drinks,1
44352,09:23:00,6156,spices,3
44353,09:23:00,6159,drinks,1
44354,09:23:00,6161,drinks,1
44355,09:23:00,6162,checkout,3
44356,09:23:00,6164,drinks,1
44357,09:23:00,6166,checkout,3
44358,09:23:00,6167,fruit,7
44359,09:23:00,6168,spices,9
44360,09:23:00,6169,fruit,1
44361,09:23:00,6170,checkout,9
44362,09:23:00,6171,spices,2
44363,09:23:00,6172,spices,3
44364,09:23:00,6173,checkout,8
44365,09:24:00,6145,fruit,3
44366,09:24:00,6152,drinks,4
44367,09:24:00,6153,spices,5
44368,09:24:00,6156,spices,2
44369,09:24:00,6159,fruit,3
44370,09:24:00,6161,fruit,2
44371,09:24:00,6164,fruit,4
44372,09:24:00,6167,fruit,6
44373,09:24:00,6168,spices,8
44374,09:24:00,6169,dairy,3
44375,09:24:00,6171,spices,1
44376,09:24:00,6172,spices,2
44377,09:24:00,6174,dairy,3
44378,09:24:00,6175,drinks,1
44379,09:24:00,6176,fruit,8
44380,09:24:00,6177,fruit,1
44381,09:24:00,6178,dairy,3
44382,09:25:00,6145,fruit,2
44383,09:25:00,6152,drinks,3
44384,09:25:00,6153,spices,4
44385,09:25:00,6156,spices,1
44386,09:25:00,6159,fruit,2
44387,09:25:00,6161,fruit,1
44388,09:25:00,6164,fruit,3
44389,09:25:00,6167,fruit,5
44390,09:25:00,6168,spices,7
44391,09:25:00,6169,dairy,2
44392,09:25:00,6171,drinks,4
44393,09:25:00,6172,spices,1
44394,09:25:00,6174,dairy,2
44395,09:25:00,6175,spices,1
44396,09:25:00,6176,fruit,7
44397,09:25:00,6177,checkout,5
44398,09:25:00,6178,dairy,2
44399,09:25:00,6179,dairy,2
44400,09:25:00,6180,fruit,4
44401,09:25:00,6181,fruit,3
44402,09:26:00,6145,fruit,1
44403,09:26:00,6152,drinks,2
44404,09:26:00,6153,spices,3
44405,09:26:00,6156,drinks,2
44406,09:26:00,6159,fruit,1
44407,09:26:00,6161,checkout,1
44408,09:26:00,6164,fruit,2
44409,09:26:00,6167,fruit,4
44410,09:26:00,6168,spices,6
44411,09:26:00,6169,dairy,1
44412,09:26:00,6171,drinks,3
44413,09:26:00,6172,dairy,1
44414,09:26:00,6174,dairy,1
44415,09:26:00,6175,dairy,1
44416,09:26:00,6176,fruit,6
44417,09:26:00,6178,dairy,1
44418,09:26:00,6179,dairy,1
44419,09:26:00,6180,fruit,3
44420,09:26:00,6181,fruit,2
44421,09:26:00,6182,dairy,2
44422,09:26:00,6183,spices,3
44423,09:26:00,6184,spices,1
44424,09:27:00,6145,dairy,2
44425,09:27:00,6152,drinks,1
44426,09:27:00,6153,spices,2
44427,09:27:00,6156,drinks,1
44428,09:27:00,6159,dairy,1
44429,09:27:00,6164,fruit,1
44430,09:27:00,6167,fruit,3
44431,09:27:00,6168,spices,5
44432,09:27:00,6169,drinks,3
44433,09:27:00,6171,drinks,2
44434,09:27:00,6172,fruit,1
44435,09:27:00,6174,drinks,3
44436,09:27:00,6175,checkout,10
44437,09:27:00,6176,fruit,5
44438,09:27:00,6178,spices,7
44439,09:27:00,6179,checkout,1
44440,09:27:00,6180,fruit,2
44441,09:27:00,6181,fruit,1
44442,09:27:00,6182,dairy,1
44443,09:27:00,6183,spices,2
44444,09:27:00,6184,dairy,2
44445,09:27:00,6185,fruit,3
44446,09:27:00,6186,dairy,2
44447,09:28:00,6145,dairy,1
44448,09:28:00,6152,spices,7
44449,09:28:00,6153,spices,1
44450,09:28:00,6156,checkout,3
44451,09:28:00,6159,checkout,1
44452,09:28:00,6164,checkout,5
44453,09:28:00,6167,fruit,2
44454,09:28:00,6168,spices,4
44455,09:28:00,6169,drinks,2
44456,09:28:00,6171,drinks,1
44457,09:28:00,6172,checkout,1
44458,09:28:00,6174,drinks,2
44459,09:28:00,6176,fruit,4
44460,09:28:00,6178,spices,6
44461,09:28:00,6180,fruit,1
44462,09:28:00,6181,dairy,1
44463,09:28:00,6182,fruit,12
44464,09:28:00,6183,spices,1
44465,09:28:00,6184,dairy,1
44466,09:28:00,6185,fruit,2
44467,09:28:00,6186,dairy,1
44468,09:28:00,6187,drinks,1
44469,09:29:00,6145,checkout,1
44470,09:29:00,6152,spices,6
44471,09:29:00,6153,checkout,2
44472,09:29:00,6167,fruit,1
44473,09:29:00,6168,spices,3
44474,09:29:00,6169,drinks,1
44475,09:29:00,6171,checkout,8
44476,09:29:00,6174,drinks,1
44477,09:29:00,6176,fruit,3
44478,09:29:00,6178,spices,5
44479,09:29:00,6180,checkout,3
44480,09:29:00,6181,checkout,4
44481,09:29:00,6182,fruit,11
44482,09:29:00,6183,checkout,5
44483,09:29:00,6184,spices,1
44484,09:29:00,6185,fruit,1
44485,09:29:00,6186,spices,1
44486,09:29:00,6187,fruit,3
44487,09:29:00,6188,drinks,2
44488,09:29:00,6189,dairy,3
44489,09:29:00,6190,dairy,3
44490,09:30:00,6152,spices,5
44491,09:30:00,6167,checkout,6
44492,09:30:00,6168,spices,2
44493,09:30:00,6169,fruit,4
44494,09:30:00,6174,fruit,3
44495,09:30:00,6176,fruit,2
44496,09:30:00,6178,spices,4
44497,09:30:00,6182,fruit,10
44498,09:30:00,6184,dairy,1
44499,09:30:00,6185,dairy,4
44500,09:30:00,6186,checkout,2
44501,09:30:00,6187,fruit,2
44502,09:30:00,6188,drinks,1
44503,09:30:00,6189,dairy,2
44504,09:30:00,6190,dairy,2
44505,09:30:00,6191,fruit,1
44506,09:30:00,6192,fruit,1
44507,09:31:00,6152,spices,4
44508,09:31:00,6168,spices,1
44509,09:31:00,6169,fruit,3
44510,09:31:00,6174,fruit,2
44511,09:31:00,6176,fruit,1
44512,09:31:00,6178,spices,3
44513,09:31:00,6182,fruit,9
44514,09:31:00,6184,fruit,5
44515,09:31:00,6185,dairy,3
44516,09:31:00,6187,fruit,1
44517,09:31:00,6188,checkout,2
44518,09:31:00,6189,dairy,1
44519,09:31:00,6190,dairy,1
44520,09:31:00,6191,checkout,8
44521,09:31:00,6192,spices,4
44522,09:31:00,6193,spices,1
44523,09:31:00,6194,dairy,1
44524,09:31:00,6195,fruit,2
44525,09:32:00,6152,spices,3
44526,09:32:00,6168,dairy,2
44527,09:32:00,6169,fruit,2
44528,09:32:00,6174,fruit,1
44529,09:32:00,6176,checkout,2
44530,09:32:00,6178,spices,2
44531,09:32:00,6182,fruit,8
44532,09:32:00,6184,fruit,4
44533,09:32:00,6185,dairy,2
44534,09:32:00,6187,dairy,1
44535,09:32:00,6189,spices,3
44536,09:32:00,6190,spices,1
44537,09:32:00,6192,spices,3
44538,09:32:00,6193,drinks,2
44539,09:32:00,6194,fruit,1
44540,09:32:00,6195,fruit,1
44541,09:33:00,6152,spices,2
44542,09:33:00,6168,dairy,1
44543,09:33:00,6169,fruit,1
44544,09:33:00,6174,checkout,3
44545,09:33:00,6178,spices,1
44546,09:33:00,6182,fruit,7
44547,09:33:00,6184,fruit,3
44548,09:33:00,6185,dairy,1
44549,09:33:00,6187,drinks,5
44550,09:33:00,6189,spices,2
44551,09:33:00,6190,dairy,1
44552,09:33:00,6192,spices,2
44553,09:33:00,6193,drinks,1
44554,09:33:00,6194,spices,1
44555,09:33:00,6195,spices,1
44556,09:33:00,6196,fruit,4
44557,09:34:00,6152,spices,1
44558,09:34:00,6168,fruit,2
44559,09:34:00,6169,dairy,2
44560,09:34:00,6178,checkout,1
44561,09:34:00,6182,fruit,6
44562,09:34:00,6184,fruit,2
44563,09:34:00,6185,checkout,1
44564,09:34:00,6187,drinks,4
44565,09:34:00,6189,spices,1
44566,09:34:00,6190,checkout,6
44567,09:34:00,6192,spices,1
44568,09:34:00,6193,fruit,2
44569,09:34:00,6194,checkout,1
44570,09:34:00,6195,drinks,1
44571,09:34:00,6196,fruit,3
44572,09:34:00,6197,spices,1
44573,09:34:00,6198,drinks,9
44574,09:35:00,6152,dairy,1
44575,09:35:00,6168,fruit,1
44576,09:35:00,6169,dairy,1
44577,09:35:00,6182,fruit,5
44578,09:35:00,6184,fruit,1
44579,09:35:00,6187,drinks,3
44580,09:35:00,6189,drinks,2
44581,09:35:00,6192,fruit,2
44582,09:35:00,6193,fruit,1
44583,09:35:00,6195,fruit,3
44584,09:35:00,6196,fruit,2
44585,09:35:00,6197,drinks,1
44586,09:35:00,6198,drinks,8
44587,09:35:00,6199,drinks,3
44588,09:36:00,6152,fruit,6
44589,09:36:00,6168,dairy,3
44590,09:36:00,6169,fruit,2
44591,09:36:00,6182,fruit,4
44592,09:36:00,6184,checkout,1
44593,09:36:00,6187,drinks,2
44594,09:36:00,6189,drinks,1
44595,09:36:00,6192,fruit,1
44596,09:36:00,6193,checkout,2
44597,09:36:00,6195,fruit,2
44598,09:36:00,6196,fruit,1
44599,09:36:00,6197,spices,1
44600,09:36:00,6198,drinks,7
44601,09:36:00,6199,drinks,2
44602,09:36:00,6200,dairy,2
44603,09:36:00,6201,fruit,1
44604,09:37:00,6152,fruit,5
44605,09:37:00,6168,dairy,2
44606,09:37:00,6169,fruit,1
44607,09:37:00,6182,fruit,3
44608,09:37:00,6187,drinks,1
44609,09:37:00,6189,checkout,3
44610,09:37:00,6192,drinks,1
44611,09:37:00,6195,fruit,1
44612,09:37:00,6196,dairy,2
44613,09:37:00,6197,fruit,4
44614,09:37:00,6198,drinks,6
44615,09:37:00,6199,drinks,1
44616,09:37:00,6200,dairy,1
44617,09:37:00,6201,dairy,1
44618,09:37:00,6202,dairy,2
44619,09:38:00,6152,fruit,4
44620,09:38:00,6168,dairy,1
44621,09:38:00,6169,checkout,2
44622,09:38:00,6182,fruit,2
44623,09:38:00,6187,spices,8
44624,09:38:00,6192,spices,2
44625,09:38:00,6195,spices,1
44626,09:38:00,6196,dairy,1
44627,09:38:00,6197,fruit,3
44628,09:38:00,6198,drinks,5
44629,09:38:00,6199,spices,1
44630,09:38:00,6200,spices,10
44631,09:38:00,6201,fruit,5
44632,09:38:00,6202,dairy,1
44633,09:38:00,6203,dairy,5
44634,09:38:00,6204,fruit,2
44635,09:39:00,6152,fruit,3
44636,09:39:00,6168,drinks,3
44637,09:39:00,6182,fruit,1
44638,09:39:00,6187,spices,7
44639,09:39:00,6192,spices,1
44640,09:39:00,6195,dairy,2
44641,09:39:00,6196,checkout,7
44642,09:39:00,6197,fruit,2
44643,09:39:00,6198,drinks,4
44644,09:39:00,6199,drinks,1
44645,09:39:00,6200,spices,9
44646,09:39:00,6201,fruit,4
44647,09:39:00,6202,drinks,3
44648,09:39:00,6203,dairy,4
44649,09:39:00,6204,fruit,1
44650,09:39:00,6205,fruit,2
44651,09:40:00,6152,fruit,2
44652,09:40:00,6168,drinks,2
44653,09:40:00,6182,checkout,4
44654,09:40:00,6187,spices,6
44655,09:40:00,6192,checkout,3
44656,09:40:00,6195,dairy,1
44657,09:40:00,6197,fruit,1
44658,09:40:00,6198,drinks,3
44659,09:40:00,6199,checkout,5
44660,09:40:00,6200,spices,8
44661,09:40:00,6201,fruit,3
44662,09:40:00,6202,drinks,2
44663,09:40:00,6203,dairy,3
44664,09:40:00,6204,checkout,2
44665,09:40:00,6205,fruit,1
44666,09:40:00,6206,fruit,2
44667,09:40:00,6207,dairy,21
44668,09:40:00,6208,dairy,4
44669,09:40:00,6209,dairy,9
44670,09:41:00,6152,fruit,1
44671,09:41:00,6168,drinks,1
44672,09:41:00,6187,spices,5
44673,09:41:00,6195,checkout,4
44674,09:41:00,6197,checkout,6
44675,09:41:00,6198,drinks,2
44676,09:41:00,6200,spices,7
44677,09:41:00,6201,fruit,2
44678,09:41:00,6202,drinks,1
44679,09:41:00,6203,dairy,2
44680,09:41:00,6205,dairy,2
44681,09:41:00,6206,fruit,1
44682,09:41:00,6207,dairy,20
44683,09:41:00,6208,dairy,3
44684,09:41:00,6209,dairy,8
44685,09:41:00,6210,dairy,4
44686,09:41:00,6211,dairy,3
44687,09:41:00,6212,fruit,1
44688,09:41:00,6213,dairy,2
44689,09:42:00,6152,checkout,3
44690,09:42:00,6168,checkout,6
44691,09:42:00,6187,spices,4
44692,09:42:00,6198,drinks,1
44693,09:42:00,6200,spices,6
44694,09:42:00,6201,fruit,1
44695,09:42:00,6202,fruit,1
44696,09:42:00,6203,dairy,1
44697,09:42:00,6205,dairy,1
44698,09:42:00,6206,dairy,1
44699,09:42:00,6207,dairy,19
44700,09:42:00,6208,dairy,2
44701,09:42:00,6209,dairy,7
44702,09:42:00,6210,dairy,3
44703,09:42:00,6211,dairy,2
44704,09:42:00,6212,dairy,1
44705,09:42:00,6213,dairy,1
44706,09:43:00,6187,spices,3
44707,09:43:00,6198,checkout,1
44708,09:43:00,6200,spices,5
44709,09:43:00,6201,checkout,3
44710,09:43:00,6202,dairy,1
44711,09:43:00,6203,drinks,17
44712,09:43:00,6205,fruit,1
44713,09:43:00,6206,drinks,2
44714,09:43:00,6207,dairy,18
44715,09:43:00,6208,dairy,1
44716,09:43:00,6209,dairy,6
44717,09:43:00,6210,dairy,2
44718,09:43:00,6211,dairy,1
44719,09:43:00,6212,drinks,1
44720,09:43:00,6213,checkout,5
44721,09:43:00,6214,fruit,3
44722,09:43:00,6215,fruit,4
44723,09:43:00,6216,dairy,1
44724,09:43:00,6217,dairy,3
44725,09:44:00,6187,spices,2
44726,09:44:00,6200,spices,4
44727,09:44:00,6202,checkout,1
44728,09:44:00,6203,drinks,16
44729,09:44:00,6205,checkout,1
44730,09:44:00,6206,drinks,1
44731,09:44:00,6207,dairy,17
44732,09:44:00,6208,checkout,4
44733,09:44:00,6209,dairy,5
44734,09:44:00,6210,dairy,1
44735,09:44:00,6211,checkout,1
44736,09:44:00,6212,spices,1
44737,09:44:00,6214,fruit,2
44738,09:44:00,6215,fruit,3
44739,09:44:00,6216,fruit,3
44740,09:44:00,6217,dairy,2
44741,09:44:00,6218,fruit,7
44742,09:44:00,6219,dairy,1
44743,09:45:00,6187,spices,1
44744,09:45:00,6200,spices,3
44745,09:45:00,6203,drinks,15
44746,09:45:00,6206,checkout,1
44747,09:45:00,6207,dairy,16
44748,09:45:00,6209,dairy,4
44749,09:45:00,6210,checkout,4
44750,09:45:00,6212,checkout,1
44751,09:45:00,6214,fruit,1
44752,09:45:00,6215,fruit,2
44753,09:45:00,6216,fruit,2
44754,09:45:00,6217,dairy,1
44755,09:45:00,6218,fruit,6
44756,09:45:00,6219,checkout,1
44757,09:45:00,6220,drinks,3
44758,09:45:00,6221,drinks,4
44759,09:46:00,6187,dairy,1
44760,09:46:00,6200,spices,2
44761,09:46:00,6203,drinks,14
44762,09:46:00,6207,dairy,15
44763,09:46:00,6209,dairy,3
44764,09:46:00,6214,checkout,4
44765,09:46:00,6215,fruit,1
44766,09:46:00,6216,fruit,1
44767,09:46:00,6217,drinks,2
44768,09:46:00,6218,fruit,5
44769,09:46:00,6220,drinks,2
44770,09:46:00,6221,drinks,3
44771,09:46:00,6222,fruit,1
44772,09:46:00,6223,fruit,2
44773,09:47:00,6187,checkout,2
44774,09:47:00,6200,spices,1
44775,09:47:00,6203,drinks,13
44776,09:47:00,6207,dairy,14
44777,09:47:00,6209,dairy,2
44778,09:47:00,6215,checkout,5
44779,09:47:00,6216,dairy,2
44780,09:47:00,6217,drinks,1
44781,09:47:00,6218,fruit,4
44782,09:47:00,6220,drinks,1
44783,09:47:00,6221,drinks,2
44784,09:47:00,6222,checkout,3
44785,09:47:00,6223,fruit,1
44786,09:47:00,6224,fruit,8
44787,09:47:00,6225,spices,1
44788,09:47:00,6226,drinks,3
44789,09:48:00,6200,fruit,1
44790,09:48:00,6203,drinks,12
44791,09:48:00,6207,dairy,13
44792,09:48:00,6209,dairy,1
44793,09:48:00,6216,dairy,1
44794,09:48:00,6217,checkout,3
44795,09:48:00,6218,fruit,3
44796,09:48:00,6220,checkout,2
44797,09:48:00,6221,drinks,1
44798,09:48:00,6223,dairy,7
44799,09:48:00,6224,fruit,7
44800,09:48:00,6225,drinks,1
44801,09:48:00,6226,drinks,2
44802,09:48:00,6227,drinks,2
44803,09:49:00,6200,dairy,2
44804,09:49:00,6203,drinks,11
44805,09:49:00,6207,dairy,12
44806,09:49:00,6209,checkout,4
44807,09:49:00,6216,fruit,13
44808,09:49:00,6218,fruit,2
44809,09:49:00,6221,fruit,1
44810,09:49:00,6223,dairy,6
44811,09:49:00,6224,fruit,6
44812,09:49:00,6225,checkout,1
44813,09:49:00,6226,drinks,1
44814,09:49:00,6227,drinks,1
44815,09:49:00,6228,fruit,1
44816,09:50:00,6200,dairy,1
44817,09:50:00,6203,drinks,10
44818,09:50:00,6207,dairy,11
44819,09:50:00,6216,fruit,12
44820,09:50:00,6218,fruit,1
44821,09:50:00,6221,checkout,2
44822,09:50:00,6223,dairy,5
44823,09:50:00,6224,fruit,5
44824,09:50:00,6226,checkout,1
44825,09:50:00,6227,checkout,2
44826,09:50:00,6228,checkout,1
44827,09:50:00,6229,fruit,5
44828,09:50:00,6230,fruit,2
44829,09:51:00,6200,checkout,1
44830,09:51:00,6203,drinks,9
44831,09:51:00,6207,dairy,10
44832,09:51:00,6216,fruit,11
44833,09:51:00,6218,checkout,1
44834,09:51:00,6223,dairy,4
44835,09:51:00,6224,fruit,4
44836,09:51:00,6229,fruit,4
44837,09:51:00,6230,fruit,1
44838,09:52:00,6203,drinks,8
44839,09:52:00,6207,dairy,9
44840,09:52:00,6216,fruit,10
44841,09:52:00,6223,dairy,3
44842,09:52:00,6224,fruit,3
44843,09:52:00,6229,fruit,3
44844,09:52:00,6230,drinks,1
44845,09:52:00,6231,fruit,1
44846,09:52:00,6232,dairy,1
44847,09:52:00,6233,fruit,1
44848,09:52:00,6234,dairy,6
44849,09:53:00,6203,drinks,7
44850,09:53:00,6207,dairy,8
44851,09:53:00,6216,fruit,9
44852,09:53:00,6223,dairy,2
44853,09:53:00,6224,fruit,2
44854,09:53:00,6229,fruit,2
44855,09:53:00,6230,spices,5
44856,09:53:00,6231,checkout,3
44857,09:53:00,6232,checkout,7
44858,09:53:00,6233,dairy,1
44859,09:53:00,6234,dairy,5
44860,09:53:00,6235,dairy,1
44861,09:54:00,6203,drinks,6
44862,09:54:00,6207,dairy,7
44863,09:54:00,6216,fruit,8
44864,09:54:00,6223,dairy,1
44865,09:54:00,6224,fruit,1
44866,09:54:00,6229,fruit,1
44867,09:54:00,6230,spices,4
44868,09:54:00,6233,spices,9
44869,09:54:00,6234,dairy,4
44870,09:54:00,6235,drinks,6
44871,09:55:00,6203,drinks,5
44872,09:55:00,6207,dairy,6
44873,09:55:00,6216,fruit,7
44874,09:55:00,6223,drinks,1
44875,09:55:00,6224,checkout,1
44876,09:55:00,6229,checkout,2
44877,09:55:00,6230,spices,3
44878,09:55:00,6233,spices,8
44879,09:55:00,6234,dairy,3
44880,09:55:00,6235,drinks,5
44881,09:55:00,6236,drinks,4
44882,09:55:00,6237,dairy,3
44883,09:55:00,6238,spices,1
44884,09:56:00,6203,drinks,4
44885,09:56:00,6207,dairy,5
44886,09:56:00,6216,fruit,6
44887,09:56:00,6223,checkout,1
44888,09:56:00,6230,spices,2
44889,09:56:00,6233,spices,7
44890,09:56:00,6234,dairy,2
44891,09:56:00,6235,drinks,4
44892,09:56:00,6236,drinks,3
44893,09:56:00,6237,dairy,2
44894,09:56:00,6238,dairy,3
44895,09:56:00,6239,spices,1
44896,09:57:00,6203,drinks,3
44897,09:57:00,6207,dairy,4
44898,09:57:00,6216,fruit,5
44899,09:57:00,6230,spices,1
44900,09:57:00,6233,spices,6
44901,09:57:00,6234,dairy,1
44902,09:57:00,6235,drinks,3
44903,09:57:00,6236,drinks,2
44904,09:57:00,6237,dairy,1
44905,09:57:00,6238,dairy,2
44906,09:57:00,6239,dairy,3
44907,09:57:00,6240,spices,2
44908,09:57:00,6241,dairy,1
44909,09:58:00,6203,drinks,2
44910,09:58:00,6207,dairy,3
44911,09:58:00,6216,fruit,4
44912,09:58:00,6230,drinks,3
44913,09:58:00,6233,spices,5
44914,09:58:00,6234,checkout,2
44915,09:58:00,6235,drinks,2
44916,09:58:00,6236,drinks,1
44917,09:58:00,6237,spices,1
44918,09:58:00,6238,dairy,1
44919,09:58:00,6239,dairy,2
44920,09:58:00,6240,spices,1
44921,09:58:00,6241,spices,2
44922,09:58:00,6242,fruit,1
44923,09:58:00,6243,fruit,2
44924,09:58:00,6244,fruit,1
44925,09:59:00,6203,drinks,1
44926,09:59:00,6207,dairy,2
44927,09:59:00,6216,fruit,3
44928,09:59:00,6230,drinks,2
44929,09:59:00,6233,spices,4
44930,09:59:00,6235,drinks,1
44931,09:59:00,6236,fruit,4
44932,09:59:00,6237,fruit,1
44933,09:59:00,6238,drinks,2
44934,09:59:00,6239,dairy,1
44935,09:59:00,6240,fruit,1
44936,09:59:00,6241,spices,1
44937,09:59:00,6242,dairy,2
44938,09:59:00,6243,fruit,1
44939,09:59:00,6244,checkout,2
44940,10:00:00,6203,checkout,2
44941,10:00:00,6207,dairy,1
44942,10:00:00,6216,fruit,2
44943,10:00:00,6230,drinks,1
44944,10:00:00,6233,spices,3
44945,10:00:00,6235,fruit,4
44946,10:00:00,6236,fruit,3
44947,10:00:00,6237,drinks,2
44948,10:00:00,6238,drinks,1
44949,10:00:00,6239,spices,5
44950,10:00:00,6240,dairy,1
44951,10:00:00,6241,fruit,1
44952,10:00:00,6242,dairy,1
44953,10:00:00,6243,checkout,1
44954,10:00:00,6245,dairy,5
44955,10:00:00,6246,fruit,2
44956,10:01:00,6207,spices,1
44957,10:01:00,6216,fruit,1
44958,10:01:00,6230,checkout,3
44959,10:01:00,6233,spices,2
44960,10:01:00,6235,fruit,3
44961,10:01:00,6236,fruit,2
44962,10:01:00,6237,drinks,1
44963,10:01:00,6238,checkout,1
44964,10:01:00,6239,spices,4
44965,10:01:00,6240,drinks,2
44966,10:01:00,6241,drinks,1
44967,10:01:00,6242,checkout,3
44968,10:01:00,6245,dairy,4
44969,10:01:00,6246,fruit,1
44970,10:01:00,6247,spices,2
44971,10:02:00,6207,dairy,2
44972,10:02:00,6216,spices,3
44973,10:02:00,6233,spices,1
44974,10:02:00,6235,fruit,2
44975,10:02:00,6236,fruit,1
44976,10:02:00,6237,checkout,1
44977,10:02:00,6239,spices,3
44978,10:02:00,6240,drinks,1
44979,10:02:00,6241,checkout,1
44980,10:02:00,6245,dairy,3
44981,10:02:00,6246,checkout,4
44982,10:02:00,6247,spices,1
44983,10:02:00,6248,fruit,1
44984,10:03:00,6207,dairy,1
44985,10:03:00,6216,spices,2
44986,10:03:00,6233,checkout,2
44987,10:03:00,6235,fruit,1
44988,10:03:00,6236,dairy,1
44989,10:03:00,6239,spices,2
44990,10:03:00,6240,checkout,1
44991,10:03:00,6245,dairy,2
44992,10:03:00,6247,checkout,1
44993,10:03:00,6248,checkout,2
44994,10:04:00,6207,checkout,1
44995,10:04:00,6216,spices,1
44996,10:04:00,6235,checkout,1
44997,10:04:00,6236,checkout,18
44998,10:04:00,6239,spices,1
44999,10:04:00,6245,dairy,1
45000,10:04:00,6249,dairy,2
45001,10:04:00,6250,dairy,2
45002,10:04:00,6251,dairy,2
45003,10:05:00,6216,checkout,1
45004,10:05:00,6239,drinks,2
45005,10:05:00,6245,checkout,1
45006,10:05:00,6249,dairy,1
45007,10:05:00,6250,dairy,1
45008,10:05:00,6251,dairy,1
45009,10:05:00,6252,drinks,3
45010,10:06:00,6239,drinks,1
45011,10:06:00,6249,checkout,5
45012,10:06:00,6250,fruit,3
45013,10:06:00,6251,checkout,2
45014,10:06:00,6252,drinks,2
45015,10:06:00,6253,fruit,1
45016,10:06:00,6254,fruit,1
45017,10:06:00,6255,dairy,4
45018,10:07:00,6239,checkout,3
45019,10:07:00,6250,fruit,2
45020,10:07:00,6252,drinks,1
45021,10:07:00,6253,checkout,7
45022,10:07:00,6254,checkout,2
45023,10:07:00,6255,dairy,3
45024,10:07:00,6256,spices,1
45025,10:07:00,6257,dairy,5
45026,10:08:00,6250,fruit,1
45027,10:08:00,6252,fruit,2
45028,10:08:00,6255,dairy,2
45029,10:08:00,6256,fruit,2
45030,10:08:00,6257,dairy,4
45031,10:08:00,6258,dairy,5
45032,10:09:00,6250,spices,1
45033,10:09:00,6252,fruit,1
45034,10:09:00,6255,dairy,1
45035,10:09:00,6256,fruit,1
45036,10:09:00,6257,dairy,3
45037,10:09:00,6258,dairy,4
45038,10:09:00,6259,fruit,5
45039,10:09:00,6260,dairy,10
45040,10:09:00,6261,dairy,1
45041,10:09:00,6262,spices,2
45042,10:10:00,6250,dairy,1
45043,10:10:00,6252,dairy,2
45044,10:10:00,6255,spices,18
45045,10:10:00,6256,drinks,3
45046,10:10:00,6257,dairy,2
45047,10:10:00,6258,dairy,3
45048,10:10:00,6259,fruit,4
45049,10:10:00,6260,dairy,9
45050,10:10:00,6261,checkout,9
45051,10:10:00,6262,spices,1
45052,10:10:00,6263,fruit,2
45053,10:11:00,6250,checkout,3
45054,10:11:00,6252,dairy,1
45055,10:11:00,6255,spices,17
45056,10:11:00,6256,drinks,2
45057,10:11:00,6257,dairy,1
45058,10:11:00,6258,dairy,2
45059,10:11:00,6259,fruit,3
45060,10:11:00,6260,dairy,8
45061,10:11:00,6262,dairy,2
45062,10:11:00,6263,fruit,1
45063,10:12:00,6252,checkout,5
45064,10:12:00,6255,spices,16
45065,10:12:00,6256,drinks,1
45066,10:12:00,6257,checkout,12
45067,10:12:00,6258,dairy,1
45068,10:12:00,6259,fruit,2
45069,10:12:00,6260,dairy,7
45070,10:12:00,6262,dairy,1
45071,10:12:00,6263,spices,1
45072,10:12:00,6264,fruit,2
45073,10:13:00,6255,spices,15
45074,10:13:00,6256,fruit,2
45075,10:13:00,6258,checkout,11
45076,10:13:00,6259,fruit,1
45077,10:13:00,6260,dairy,6
45078,10:13:00,6262,spices,1
45079,10:13:00,6263,drinks,3
45080,10:13:00,6264,fruit,1
45081,10:13:00,6265,spices,2
45082,10:14:00,6255,spices,14
45083,10:14:00,6256,fruit,1
45084,10:14:00,6259,dairy,1
45085,10:14:00,6260,dairy,5
45086,10:14:00,6262,dairy,2
45087,10:14:00,6263,drinks,2
45088,10:14:00,6264,checkout,8
45089,10:14:00,6265,spices,1
45090,10:15:00,6255,spices,13
45091,10:15:00,6256,drinks,3
45092,10:15:00,6259,fruit,3
45093,10:15:00,6260,dairy,4
45094,10:15:00,6262,dairy,1
45095,10:15:00,6263,drinks,1
45096,10:15:00,6265,fruit,1
45097,10:15:00,6266,fruit,1
45098,10:15:00,6267,spices,1
45099,10:16:00,6255,spices,12
45100,10:16:00,6256,drinks,2
45101,10:16:00,6259,fruit,2
45102,10:16:00,6260,dairy,3
